zipcode,city_id
27048,126933
27049,126968
27050,126969
27051,127013
27052,126660
27052,127016
27053,127039
27054,127070
27055,126319
27055,127073
27094,126849
27098,126849
27099,126849
27101,35456
27101,127065
27102,35456
27102,127065
27103,35456
27103,127065
27104,35456
27104,127065
27105,35456
27105,127065
27106,35456
27106,126745
27106,126745
27106,127065
27107,35456
27107,127065
27108,35456
27108,127065
27109,35456
27109,127065
27110,35456
27110,127065
27111,35456
27111,127065
27113,35456
27113,127065
27114,35456
27114,127065
27115,35456
27115,127065
27116,35456
27116,127065
27117,35456
27117,127065
27120,127065
27127,35456
27127,127065
27130,127065
27150,35456
27150,127065
27151,35456
27151,127065
27152,35456
27152,127065
27155,35456
27155,127065
27156,35456
27156,127065
27157,35456
27157,127065
27198,35456
27198,127065
27198,127065
27199,35456
27199,127065
27201,126129
27202,126138
27203,126152
27203,126413
27204,126152
27205,126152
27207,126184
27208,126195
27209,126204
27212,126208
27212,126209
27213,126217
27214,126229
27214,126239
27214,126688
27215,35881
27215,126454
27216,35881
27217,35881
27217,126472
27220,35881
27228,126243
27228,126782
27229,126250
27230,126267
27231,126268
27233,126292
27235,126301
27237,126332
27237,126860
27239,126346
27239,126501
27239,126546
27242,126365
27243,126378
27244,126386
27244,126387
27244,126936
27247,126398
27248,126434
27249,126450
27252,126463
27253,126465
27256,126478
27258,126497
27259,126512
27260,35562
27261,35562
27262,35562
27262,126389
27263,35562
27263,126148
27264,35562
27265,35562
27278,126515
27278,126516
27281,126429
27281,126430
27281,126545
27282,126547
27283,126554
27284,126560
27285,126560
27288,126355
27288,126373
27289,126373
27291,126588
27292,126283
27292,126597
27293,126597
27294,126597
27295,126597
27298,126598
27299,126605
27301,126659
27302,126661
27305,126678
27306,126698
27306,127009
27310,126736
27311,126761
27312,126416
27312,126417
27312,126782
27313,126783
27314,126800
27315,126801
27316,126300
27316,126806
27317,126593
27317,126720
27317,126807
27320,126670
27320,126811
27321,126811
27322,126811
27323,126811
27325,126456
27325,126828
27326,126136
27326,126264
27326,126848
27330,126232
27330,126253
27330,126303
27330,126860
27330,126975
27331,126860
27332,126860
27340,126863
27341,126870
27342,126872
27343,126874
27344,126889
27344,126890
27349,126899
27350,126901
27351,126907
27355,126919
27356,126925
27357,126932
27358,126940
27359,126953
27360,126963
27361,126963
27370,126979
27371,126618
27371,126742
27371,126748
27371,126804
27371,126982
27373,127015
27374,127031
27375,127034
27376,126877
27376,127037
27377,127051
27379,127074
27395,10946
27401,10946
27402,10946
27403,10946
27404,10946
27405,10946
27405,126941
27406,10946
27407,10946
27407,126476
27408,10946
27409,10946
27410,10946
27411,10946
27412,10946
27413,10946
27415,10946
27416,10946
27417,10946
27419,10946
27420,10946
27425,10946
27427,10946
27429,10946
27435,10946
27438,10946
27455,10946
27480,10946
27495,10946
27497,10946
27498,10946
27499,10946
27501,126142
27502,35920
27503,126165
27504,126196
27505,126228
27506,126233
27507,126234
27508,126235
27509,126240
27510,126258
27511,35164
27512,35164
27513,35164
27514,35097
27515,35097
27516,35097
27517,35097
27518,35164
27519,30400
27519,35164
27519,35920
27520,126287
27521,126296
27522,126322
27523,35920
27524,126428
27525,126433
27526,126361
27526,126437
27527,126287
27528,126287
27529,126440
27530,36065
27530,126757
27531,36065
27531,126880
27532,36065
27533,36065
27534,36065
27536,126505
27537,126505
27539,35920
27540,126525
27541,126534
27542,126559
27543,126566
27544,126567
27545,126569
27546,126600
27549,126616
27551,126628
27552,126633
27553,126635
27553,126902
27555,126665
27556,126666
27557,126667
27559,126685
27560,30400
27562,126718
27563,126726
27564,126322
27564,126731
27565,126752
27568,126771
27569,126797
27570,126821
27571,126837
27572,126843
27573,126845
27574,126845
27576,126873
27577,126896
27581,126930
27582,126937
27583,126967
27584,126974
27586,127002
27587,127012
27588,127012
27589,127021
27591,126364
27591,127033
27592,127058
27593,127060
27594,127068
27596,127076
27597,127077
27599,35097
27601,22142
27602,22142
27603,22142
27604,22142
27604,126224
27605,22142
27606,22142
27607,22142
27608,22142
27609,22142
27609,126728
27610,22142
27611,22142
27612,22142
27613,22142
27614,22142
27615,22142
27616,22142
27616,126224
27617,22142
27619,22142
27620,22142
27621,22142
27622,22142
27623,22142
27624,22142
27625,22142
27626,22142
27627,22142
27628,22142
27629,22142
27634,22142
27635,22142
27636,22142
27640,22142
27650,22142
27656,22142
27658,22142
27661,22142
27668,22142
27675,22142
27676,22142
27676,127040
27690,22142
27695,22142
27697,22142
27698,22142
27699,22142
27701,30393
27702,30393
27703,30393
27704,30393
27705,30393
27706,30393
27706,126360
27707,30393
27707,126883
27708,30393
27709,30393
27709,126813
27709,126847
27710,30393
27711,30393
27712,30393
27712,126394
27713,30393
27715,30393
27717,30393
27722,30393
27801,23025
27801,126351
27802,23025
27803,23025
27804,23025
27804,127036
27805,126156
27806,126157
27807,126166
27808,126180
27809,126182
27810,126189
27811,126190
27812,126200
27813,126205
27814,126210
27815,23025
27816,126262
27817,126282
27818,126307
27819,126308
27820,126311
27821,126377
27822,126385
27823,126390
27824,126391
27824,126668
27825,126402
27826,126405
27827,126411
27828,126415
27829,126427
27830,126401
27830,126435
27831,126441
27831,126479
27832,126442
27833,10976
27834,10976
27834,126753
27835,10976
27836,10976
27837,126475
27839,126480
27840,126482
27841,126494
27842,126507
27843,126519
27844,126397
27844,126523
27845,126544
27845,126580
27846,126548
27847,126556
27849,126594
27849,126595
27849,127071
27850,126607
27851,126623
27852,126325
27852,126627
27852,126744
27853,126640
27854,126679
27855,126708
27856,126713
27857,126733
27858,10976
27860,126754
27861,126756
27862,126763
27863,126767
27864,126774
27865,126775
27866,126784
27867,126794
27868,126809
27869,126816
27870,126824
27870,126825
27871,126830
27872,126846
27873,126862
27874,126865
27875,126868
27876,126869
27877,126879
27878,126884
27879,126892
27880,126893
27881,126911
27882,126915
27883,126924
27884,126931
27885,126950
27886,126798
27886,126959
27887,126966
27888,127017
27889,127023
27890,127032
27891,127043
27892,126185
27892,127056
27893,127059
27894,127059
27895,127059
27896,127059
27897,126446
27897,127069
27906,126379
27907,126379
27909,126379
27910,126128
27915,126160
27916,126162
27917,126174
27919,126192
27920,126242
27921,126246
27922,126297
27923,126298
27924,126299
27925,126304
27926,126313
27927,126257
27927,126317
27928,126324
27929,126334
27930,126363
27930,126509
27932,126374
27935,126400
27936,126436
27937,126444
27938,126445
27939,126467
27941,126486
27942,126490
27943,126495
27944,126363
27944,126509
27946,126518
27947,126549
27948,126561
27949,126358
27949,126568
27949,126906
27950,126570
27953,126370
27953,126634
27954,126636
27956,126637
27957,126663
27958,126706
27959,126710
27960,126740
27962,126786
27964,126787
27965,126793
27966,126795
27967,126796
27968,126835
27969,126836
27970,126839
27972,126857
27973,126885
27974,126888
27976,126904
27978,126938
27979,126942
27980,126988
27981,127018
27982,127025
27983,127061
27985,127062
27986,127067
28001,126130
28001,126676
28002,126130
28006,126134
28007,126143
28009,126163
28010,126175
28012,126191
28016,126198
28017,126214
28018,126221
28018,126315
28019,126254
28020,126260
28021,126277
28023,126280
28024,126290
28025,35861
28026,35861
28027,35861
28031,126316
28032,126321
28033,126327
28034,126336
28035,126340
28036,126316
28036,126340
28037,126347
28038,126366
28039,126371
28040,126383
28040,126528
28041,126409
28042,126412
28043,35354
28043,126133
28043,126858
28052,126443
28052,126779
28052,126819
28053,126443
28054,126443
28054,126808
28055,126443
28056,126443
28070,126533
28071,126462
28072,126469
28073,126477
28074,126491
28075,126492
28076,126508
28077,126511
28078,126316
28078,126533
28079,30395
28079,126504
28079,126539
28079,126686
28080,126542
28081,126555
28082,126555
28083,126555
28086,126563
28088,126578
28089,126581
28090,126194
28090,126345
28090,126352
28090,126585
28090,126971
28091,126599
28092,126212
28092,126601
28093,126601
28097,126608
28098,126619
28101,126653
28102,126657
28103,126646
28104,30395
28104,126920
28104,127030
28104,127035
28105,30395
28105,126920
28105,127030
28106,30395
28107,126669
28108,126680
28109,126683
28110,30395
28110,126686
28111,126686
28112,126686
28114,126690
28115,126691
28117,126691
28119,126696
28120,126699
28123,126700
28124,126702
28125,126703
28126,126721
28127,126164
28127,126719
28128,126144
28128,126732
28129,126737
28130,126759
28133,126760
28134,126776
28135,126788
28136,126789
28137,126817
28138,126833
28139,126451
28139,126851
28139,127041
28144,36068
28145,36068
28146,36068
28146,126469
28147,36068
28150,126564
28150,126886
28150,126948
28151,126886
28152,126886
28159,126912
28160,126913
28163,126921
28164,126620
28164,126922
28166,126981
28167,126992
28168,126994
28169,127006
28170,127008
28173,127026
28174,127063
28201,4681
28202,4681
28203,4681
28204,4681
28205,4681
28206,4681
28207,4681
28208,4681
28209,4681
28210,4681
28211,4681
28212,4681
28213,4681
28214,4681
28215,4681
28216,4681
28217,4681
28218,4681
28219,4681
28220,4681
28221,4681
28222,4681
28223,4681
28224,4681
28225,4681
28226,4681
28227,4681
28227,126682
28228,4681
28229,4681
28230,4681
28231,4681
28232,4681
28233,4681
28234,4681
28235,4681
28236,4681
28237,4681
28240,4681
28241,4681
28242,4681
28243,4681
28244,4681
28246,4681
28247,4681
28250,4681
28253,4681
28254,4681
28255,4681
28256,4681
28258,4681
28260,4681
28261,4681
28262,4681
28263,4681
28265,4681
28266,4681
28269,4681
28270,4681
28271,4681
28272,4681
28273,4681
28274,4681
28275,4681
28277,4681
28278,4681
28280,4681
28281,4681
28282,4681
28283,4681
28284,4681
28285,4681
28286,4681
28287,4681
28288,4681
28289,4681
28290,4681
28296,4681
28297,4681
28299,4681
28301,8927
28301,126368
28301,126372
28301,126999
28302,8927
28303,8927
28303,126218
28303,126791
28304,8927
28305,8927
28306,8927
28307,8927
28307,126425
28308,8927
28308,126792
28309,8927
28310,126425
28311,8927
28312,8927
28314,8927
28315,126124
28318,126159
28319,126177
28320,126207
28320,126241
28323,126236
28325,126245
28326,126247
28327,126259
28327,127042
28328,126294
28329,126294
28330,126314
28331,126331
28332,126357
28333,126359
28334,126362
28335,126362
28337,126380
28337,127044
28338,126384
28339,126396
28340,126406
28340,126656
28341,126408
28342,126410
28343,126449
28344,126461
28345,126349
28345,126483
28347,126521
28348,126527
28349,126558
28350,126577
28351,126582
28352,126584
28353,126584
28355,126591
28356,126602
28357,126624
28358,126625
28359,126625
28360,126625
28361,126654
28361,126805
28362,126641
28363,126647
28364,126650
28365,126701
28366,126725
28367,126727
28368,126747
28369,126750
28370,21192
28371,126755
28372,126762
28373,126772
28374,21192
28375,126799
28376,126805
28377,126810
28378,126814
28379,126832
28380,126832
28382,126841
28383,126844
28384,126852
28385,126854
28386,126882
28387,126905
28388,126905
28390,126916
28391,126928
28392,126957
28393,126985
28394,127001
28395,127007
28396,127011
28398,126222
28398,127022
28399,127045
28401,29291
28401,126252
28402,29291
28403,29291
28404,29291
28405,29291
28405,126741
28406,29291
28407,29291
28408,29291
28409,29291
28410,29291
28411,29291
28412,29291
28420,126151
28421,126154
28422,126215
28422,126945
28423,126216
28424,126230
28425,126237
28428,126255
28429,126263
28430,126272
28431,126273
28432,126285
28433,126286
28434,126318
28435,126333
28436,126344
28438,126403
28439,126404
28441,126439
28441,126541
28442,126481
28443,126484
28444,126489
28445,126524
28445,126947
28445,126972
28446,126541
28447,126543
28448,126557
28449,126571
28450,126576
28451,126193
28451,126590
28451,126716
28452,126614
28453,126631
28454,126638
28455,126711
28456,126125
28456,126822
28457,126834
28458,126840
28459,126881
28460,126729
28460,126898
28461,126168
28461,126213
28461,126908
28462,126522
28462,126946
28463,126955
28464,126961
28465,126265
28465,126610
28465,126735
28465,126908
28465,127075
28466,127014
28467,126244
28467,126256
28467,126881
28468,126881
28468,126944
28469,126738
28469,126739
28469,126881
28470,126881
28470,126903
28471,127024
28472,127049
28478,127024
28478,127055
28479,127064
28480,127072
28501,126565
28502,126565
28503,126565
28504,126565
28508,126131
28509,126135
28510,126146
28511,126155
28512,35212
28512,126538
28512,126770
28513,126161
28515,126183
28516,126186
28518,126202
28519,126226
28520,126269
28521,126281
28522,126306
28523,126320
28524,126341
28525,126343
28526,126353
28526,126424
28527,126395
28528,126460
28529,126470
28530,126474
28531,126487
28532,126496
28533,126276
28533,126496
28537,126520
28538,126526
28539,126531
28540,13198
28541,13198
28542,13198
28542,126248
28542,126715
28543,13198
28543,126958
28544,13198
28544,126671
28545,13198
28545,126655
28546,13198
28547,126248
28551,126572
28552,126622
28553,126645
28554,126649
28555,126652
28556,126662
28557,126693
28560,18733
28561,18733
28562,18733
28562,126977
28563,18733
28564,18733
28570,126723
28571,126749
28572,126778
28573,126790
28574,126818
28575,126855
28577,126871
28578,126878
28579,126897
28579,127057
28580,126900
28581,126871
28581,126918
28582,126929
28583,126934
28584,126251
28584,126271
28584,126951
28585,126978
28586,126997
28587,126998
28589,127057
28590,127066
28594,126388
28594,126951
28601,12072
28601,126201
28601,126613
28601,127004
28602,12072
28602,126705
28603,12072
28604,126172
28604,126187
28604,126426
28604,126466
28604,126648
28604,126876
28604,127047
28605,126211
28606,126219
28607,35720
28607,126126
28608,35720
28609,126266
28609,126611
28610,126284
28611,126302
28612,126309
28613,126310
28615,126153
28615,126323
28616,126326
28617,126328
28617,126714
28618,126342
28618,126980
28619,126356
28621,126158
28621,126382
28621,127078
28622,126381
28622,126502
28623,126178
28623,126393
28624,126274
28624,126339
28624,126418
28625,126927
28626,126421
28627,126452
28628,126453
28629,126455
28630,126181
28630,126468
28631,126471
28631,126503
28633,126592
28634,126488
28635,126499
28636,126510
28636,127000
28637,126514
28638,126532
28640,126550
28640,127010
28641,126551
28642,126150
28642,126552
28643,126535
28643,126579
28644,126583
28645,126354
28645,126375
28645,126419
28645,126438
28645,126459
28645,126493
28645,126587
28645,126592
28645,126695
28645,127050
28646,126603
28647,126604
28649,126658
28650,126632
28651,126674
28651,127053
28652,126681
28653,126687
28654,126692
28655,126227
28655,126278
28655,126553
28655,126694
28655,126734
28655,126853
28655,126943
28656,126730
28657,126139
28657,126431
28657,126540
28657,126722
28657,126803
28657,126875
28657,126910
28657,126964
28657,126996
28658,126724
28659,126707
28659,126730
28660,126746
28661,126758
28662,126773
28663,126777
28664,126785
28665,126802
28666,126536
28667,126815
28668,126826
28669,126609
28669,126827
28670,126293
28670,126838
28671,126850
28672,126867
28673,126887
28674,126730
28675,126909
28675,127048
28676,126926
28677,126615
28677,126617
28677,126927
28678,126935
28679,126939
28679,126952
28680,126694
28681,126675
28681,126960
28682,126962
28683,126965
28684,126672
28684,126970
28685,126976
28687,126927
28688,126986
28689,126991
28690,126993
28691,126172
28691,126995
28692,127005
28693,126291
28693,127020
28694,126169
28694,126537
28694,126895
28694,127038
28697,127054
28698,127079
28699,126866
28701,126132
28702,126137
28704,126149
28705,126167
28707,126170
28708,126171
28709,126176
28710,126179
28711,126206
28712,126225
28713,126231
28714,126238
28715,126249
28716,35941
28717,126261
28718,126270
28719,126275
28720,126279
28721,126295
28722,126305
28723,126330
28724,126337
28725,126348
28726,126369
28727,126376
28728,126392
28729,126399
28730,126407
28731,126420
28732,126422
28733,126423
28734,126432
28734,126823
28734,126990
28735,126448
28736,126457
28737,126458
28737,126642
28738,126500
28739,126506
28740,126473
28740,126812
28741,126513
28742,126529
28742,126677
28743,126530
28743,126914
28744,126432
28745,126573
28746,126574
28747,126575
28748,126589
28749,126606
28750,126626
28751,126630
28752,126642
28753,126644
28754,126643
28755,126664
28756,126673
28757,126689
28758,126704
28759,126529
28759,126677
28760,126712
28761,126717
28762,126743
28763,126751
28765,126764
28766,126765
28768,126781
28770,126820
28771,126829
28771,126956
28772,126842
28773,126856
28774,126861
28775,126864
28776,126894
28777,126917
28778,126949
28779,126954
28781,126145
28781,126973
28782,126983
28783,126984
28784,126987
28785,127027
28786,126500
28786,127027
28787,127028
28788,127029
28789,127052
28790,127080
28791,126506
28792,126506
28793,126506
28801,1013
28802,1013
28803,1013
28803,126203
28804,1013
28805,1013
28806,1013
28810,1013
28813,1013
28814,1013
28814,126464
28815,1013
28816,1013
28901,126141
28902,126223
28903,126329
28904,126498
28905,126639
28906,126709
28906,126989
28909,127019
29001,137949
29002,137960
29003,137961
29003,138225
29006,137964
29006,137965
29009,137974
29010,137956
29010,137975
29010,138422
29014,137977
29015,137979
29016,137983
29018,137988
29020,137954
29020,138002
29020,138170
29021,138002
29030,138003
29030,138044
29030,138200
29031,138006
29032,138008
29033,35222
29033,138011
29036,138014
29036,138176
29037,138015
29038,138037
29039,138039
29040,138050
29041,138054
29042,138055
29044,138034
29044,138066
29044,138405
29045,138076
29045,138290
29046,138078
29047,138079
29048,138083
29048,138084
29051,138099
29052,138100
29053,138107
29054,138110
29055,138119
29056,138120
29058,138134
29058,138287
29059,138140
29061,138143
29062,138144
29063,35195
29065,138155
29065,138231
29067,138164
29069,138179
29070,137965
29070,138188
29071,138189
29072,138073
29072,138189
29073,138189
29074,138191
29075,138194
29078,138205
29079,138207
29080,138209
29081,138075
29082,138199
29101,138032
29101,138219
29102,138211
29102,138273
29102,138419
29104,138217
29104,138319
29105,138230
29106,138155
29106,138231
29107,138196
29107,138241
29108,138245
29111,138244
29112,138251
29113,138253
29114,138258
29115,138153
29115,138261
29116,138261
29117,138261
29118,138261
29122,138274
29123,138275
29125,138284
29125,138308
29126,138289
29127,138294
29128,137986
29128,137989
29128,138126
29128,138286
29128,138300
29129,138303
29130,138306
29132,138309
29133,138315
29135,138095
29135,138322
29135,138346
29137,138278
29137,138325
29138,138327
29142,138329
29143,138330
29145,138344
29146,138358
29147,138361
29148,138366
29150,138263
29150,138362
29150,138368
29151,138368
29152,138339
29152,138368
29153,138368
29154,138368
29160,138372
29161,138007
29161,138331
29161,138381
29162,138387
29163,138393
29164,138397
29166,138402
29168,138407
29169,35222
29169,138058
29169,138282
29169,138354
29169,138357
29170,35222
29171,35222
29172,35222
29175,138411
29176,138412
29177,138413
29178,138415
29180,138412
29180,138421
29201,5600
29202,5600
29203,5600
29203,138067
29203,138166
29203,138307
29204,5600
29205,5600
29206,5600
29206,138090
29207,5600
29207,138092
29208,5600
29209,5600
29209,137981
29210,5600
29211,5600
29212,5600
29212,138130
29214,5600
29215,5600
29216,5600
29217,5600
29218,5600
29219,5600
29220,5600
29221,5600
29222,5600
29223,5600
29224,5600
29225,5600
29226,5600
29227,5600
29228,5600
29229,5600
29230,5600
29240,5600
29250,5600
29260,5600
29290,5600
29292,5600
29301,35569
29302,35569
29303,35569
29303,138391
29304,35569
29305,35569
29306,35569
29307,35569
29316,35569
29316,137984
29318,35569
29319,35569
29320,137955
29321,137995
29322,138004
29323,138021
29324,138028
29325,138029
29329,138035
29330,138042
29331,138047
29332,138048
29333,138061
29334,138063
29335,138080
29336,138087
29338,138088
29340,138101
29341,138101
29342,138101
29346,138111
29348,138115
29349,138146
29351,138157
29353,138162
29353,138163
29355,138167
29356,138182
29360,138187
29364,138198
29365,138208
29368,138218
29369,138233
29370,138238
29372,138264
29373,138265
29374,138112
29374,138271
29375,138299
29376,138313
29377,138360
29378,138389
29379,138390
29384,138406
29385,138408
29386,138414
29388,138423
29390,138063
29391,138063
29395,138162
29401,4667
29402,4667
29403,4667
29404,4667
29404,138016
29405,4667
29405,35205
29406,4667
29406,35205
29406,138129
29407,4667
29409,4667
29409,138378
29410,4667
29410,35205
29412,4667
29412,138151
29413,4667
29414,4667
29415,4667
29415,35205
29416,4667
29417,4667
29418,4667
29418,35205
29419,4667
29419,35205
29420,4667
29420,35205
29422,4667
29423,4667
29424,4667
29425,4667
29426,137948
29426,138156
29426,138262
29429,137958
29430,137973
29430,138229
29431,137985
29432,137991
29433,138005
29434,138038
29435,138040
29436,138046
29437,138060
29438,138070
29438,138071
29438,138072
29439,35981
29440,138108
29440,138215
29442,138108
29445,138114
29445,138129
29445,138236
29446,138121
29447,138125
29448,138132
29449,138141
29449,138224
29449,138425
29450,138145
29451,36063
29451,138056
29452,138150
29453,138152
29453,138343
29455,138158
29455,138165
29455,138335
29456,138173
29457,138158
29458,138220
29461,138229
29461,138254
29464,35266
29465,35266
29466,35266
29468,138283
29469,138285
29470,138297
29471,138298
29472,138305
29474,138314
29475,138317
29476,138318
29477,138320
29479,137951
29479,138323
29481,138349
29482,138365
29483,138367
29484,138367
29485,138173
29485,138192
29485,138367
29487,138396
29488,138310
29488,138400
29492,4667
29492,137999
29492,138051
29492,138401
29493,138416
29501,9168
29502,9168
29503,9168
29504,9168
29505,9168
29506,9168
29506,138295
29510,137953
29511,137959
29512,137971
29516,137980
29518,137998
29519,138012
29520,138017
29525,138030
29526,35563
29527,35563
29527,137994
29528,35563
29530,138041
29532,138052
29536,138057
29540,138052
29541,138074
29542,138089
29543,138091
29544,137959
29544,138102
29545,138122
29546,137992
29546,138124
29547,138127
29547,138355
29550,138133
29551,138133
29554,138135
29554,138364
29555,138159
29555,138292
29556,138169
29560,138175
29563,138177
29564,138183
29565,138185
29566,35984
29567,138195
29568,138202
29569,138203
29570,138221
29571,138213
29572,18461
29573,138227
29574,138239
29575,18461
29575,138352
29575,138370
29575,138371
29576,138103
29576,138104
29576,138240
29577,18461
29577,138352
29578,18461
29579,18461
29580,138242
29581,138247
29582,35823
29582,137957
29582,138019
29582,138020
29582,138043
29582,138255
29582,138256
29583,138267
29584,138270
29585,138193
29585,138272
29587,18461
29587,138371
29588,18461
29589,138296
29590,138326
29590,138385
29591,138333
29592,138336
29593,138353
29594,138375
29596,138399
29597,35823
29598,35823
29601,10982
29602,10982
29603,10982
29604,10982
29605,10982
29606,10982
29607,10982
29608,10982
29609,10982
29610,10982
29611,10982
29612,10982
29613,10982
29614,10982
29615,10982
29616,10982
29617,10982
29620,137947
29621,137952
29622,137952
29623,137952
29624,137952
29625,137952
29626,137952
29627,137969
29628,138000
29630,138013
29631,138026
29632,138026
29633,138026
29634,138026
29635,138027
29636,138033
29638,138059
29638,138342
29639,138062
29640,138065
29641,138065
29642,138065
29643,138085
29644,138096
29645,138117
29645,138260
29646,138123
29647,138123
29648,138123
29649,138123
29650,35820
29651,35820
29652,35820
29653,138139
29654,138142
29655,138148
29656,138172
29657,138190
29658,138201
29659,138204
29661,138212
29662,138216
29664,138237
29665,138246
29666,138248
29667,138010
29667,138250
29669,138276
29670,138277
29671,138279
29672,138337
29673,138280
29675,138302
29676,138324
29677,138328
29678,138337
29679,138337
29680,138345
29681,138345
29682,138347
29683,138348
29684,138359
29685,138369
29686,138374
29687,138376
29688,138379
29689,138382
29690,138383
29691,138398
29692,138403
29693,138210
29693,138410
29695,138139
29696,138409
29697,138417
29698,10982
29702,137976
29702,138018
29702,138168
29703,137987
29704,138009
29706,138022
29708,138094
29708,138377
29709,138023
29710,137972
29710,138031
29710,138178
29710,138311
29712,138069
29714,138093
29715,138094
29715,138377
29716,138094
29717,138136
29718,138154
29720,138180
29721,138180
29722,138180
29724,138181
29726,138222
29727,138235
29728,138266
29729,138301
29730,138312
29731,138312
29732,138312
29733,138312
29734,138312
29741,138316
29742,138338
29743,138350
29744,138392
29745,138426
29801,35276
29802,35276
29803,35276
29804,35276
29805,35276
29808,35276
29809,138243
29810,137950
29812,137962
29812,138171
29812,138351
29813,137962
29813,138137
29816,137966
29816,138161
29817,137978
29819,137990
29821,138024
29822,138025
29824,138068
29826,138077
29827,137963
29827,138086
29828,138113
29829,138116
29831,138149
29832,138160
29834,138184
29835,138223
29836,138214
29838,138228
29839,138232
29840,138234
29841,137968
29841,137970
29841,138252
29842,137968
29842,138252
29843,138259
29844,138268
29845,138288
29846,138373
29847,138082
29847,138384
29848,138386
29849,138388
29850,138395
29851,137996
29851,138363
29851,138404
29853,138418
29856,138420
29860,138252
29861,138252
29899,138223
29901,137967
29902,137967
29902,137997
29902,138186
29902,138269
29903,137967
29904,137967
29905,137967
29905,138269
29906,137967
29906,137997
29907,137967
29907,138174
29907,138174
29909,137982
29909,137982
29909,138257
29910,137982
29910,138001
29910,138257
29910,138293
29910,138356
29911,137993
29912,138036
29913,138045
29913,138128
29914,138049
29914,138334
29915,12215
29915,138053
29916,138064
29916,138118
29918,138081
29918,138249
29920,138097
29920,138321
29921,138098
29922,138106
29922,138341
29923,138109
29924,138128
29925,12215
29925,138138
29926,12215
29926,138138
29927,138131
29928,12215
29928,138138
29929,138147
29931,138197
29932,138206
29933,138226
29934,138281
29935,138291
29936,138036
29936,138304
29938,12215
29938,138138
29939,138081
29939,138332
29940,138334
29941,138340
29943,138380
29944,138394
29945,138105
29945,138424
30002,112523
30003,19241
30004,35238
30005,35238
30006,16344
30007,16344
30008,16344
30009,35238
30010,19241
30011,112521
30012,35567
30013,35567
30014,112635
30015,112635
30016,112635
30017,112751
30018,112810
30019,112645
30021,112605
30022,35238
30023,35238
30024,113074
30025,113047
30026,35236
30026,112927
30028,112642
30029,35236
30029,112927
30030,112660
30031,112660
30032,112660
30033,112660
30034,112660
30035,112660
30036,112660
30037,112660
30038,112843
30039,112843
30039,113046
30040,112642
30041,112642
30042,35979
30043,35979
30044,35979
30045,35979
30046,35979
30047,112838
30048,112838
30049,35979
30052,112846
30054,112944
30055,112863
30056,112920
30058,112593
30058,112843
30060,16344
30061,16344
30062,16344
30063,16344
30064,16344
30065,16344
30066,16344
30067,16344
30068,16344
30069,16344
30069,112668
30070,112968
30071,19241
30072,112956
30073,112660
30074,112984
30075,35619
30076,35619
30077,35619
30078,113046
30079,113028
30080,35101
30081,35101
30082,35101
30083,113064
30084,113105
30085,113105
30086,113064
30087,113064
30088,113064
30090,16344
30091,19241
30092,19241
30093,19241
30094,35567
30095,35236
30096,35236
30096,35236
30097,35236
30098,35236
30098,113055
30099,35236
30099,112973
30101,112496
30102,112496
30103,112497
30104,112514
30105,112517
30106,35441
30107,112528
30108,112554
30109,112555
30110,112560
30111,112603
30112,112584
30113,112569
30114,112581
30114,112786
30115,112581
30115,112786
30116,112584
30117,112584
30118,112584
30119,112584
30120,112585
30121,112585
30122,112842
30123,112586
30124,112588
30125,112591
30126,112858
30127,112970
30129,112630
30132,112648
30133,112673
30134,112673
30135,112673
30137,112696
30138,112700
30139,112705
30140,112709
30141,112783
30142,112786
30143,112538
30143,112806
30144,112818
30145,112822
30146,112833
30147,112841
30148,112864
30149,112908
30149,113007
30150,112910
30151,112919
30152,112818
30153,113004
30154,112673
30156,112818
30157,112648
30160,112818
30161,113007
30162,113007
30163,113007
30164,113007
30165,113007
30168,35441
30169,112581
30170,113008
30171,113014
30172,113034
30173,113042
30175,113080
30176,113081
30177,113085
30178,113086
30179,113088
30180,113122
30182,113123
30183,113125
30184,113143
30185,113146
30187,113155
30188,112786
30188,113160
30189,113160
30204,112529
30205,112567
30206,112627
30212,112703
30213,112704
30214,112708
30214,113161
30215,112708
30216,112714
30217,112729
30218,112508
30218,112735
30219,112741
30220,112748
30222,112754
30222,113065
30223,112755
30224,112755
30228,112763
30229,112765
30230,112785
30232,112798
30233,112803
30234,112809
30236,35419
30237,35419
30238,35419
30240,112826
30241,112826
30248,112845
30250,112850
30251,112855
30252,36098
30253,36098
30256,112876
30257,112893
30258,112896
30259,112901
30260,35903
30260,112827
30261,112826
30261,112912
30263,35980
30263,112981
30264,35980
30265,35980
30265,113039
30266,112943
30268,112945
30269,112949
30270,112708
30270,112949
30270,112968
30271,35980
30272,112983
30273,112989
30274,112998
30275,113024
30276,113031
30277,113036
30281,113062
30284,113072
30285,113091
30286,113092
30287,35903
30288,112628
30289,113107
30290,113112
30291,113114
30292,113150
30293,113158
30294,112693
30295,113167
30296,112998
30297,112718
30297,112722
30298,112718
30301,1116
30302,1116
30303,1116
30304,1116
30305,1116
30306,1116
30307,1116
30308,1116
30309,1116
30310,1116
30311,1116
30312,1116
30313,1116
30314,1116
30315,1116
30316,1116
30317,1116
30318,1116
30319,1116
30320,1116
30321,1116
30322,1116
30324,1116
30325,1116
30326,1116
30327,1116
30328,1116
30328,113020
30329,1116
30330,1116
30331,1116
30332,1116
